bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,33.7127,0.0303875,150.972,0.856724,0.0,150.972,0.856724,1109.4265734265732,176.2201128951681,280603706.49966,280.60370649966,17.572913986013983,83.13977168686014,38.0,242.60370649966,369.66333618597054,0.0,369.66333618597054,0.2,1848.3166809298525,0.0,0.0,0.0,0.0
1,3.75,33.7728,0.0437637,151.022,0.882293,0.0,151.022,0.882293,771.7080594191075,171.1698948081873,280776484.1300361,280.7764841300361,17.63301398601398,83.31254931723626,36.06328740122878,244.71319672880736,370.24293731915253,0.0,370.24293731915253,0.2,1851.2146865957625,5206.5413060505825,26032.70653025291,208261.6522420233,1.1570209991787327e-07
2,7.5,32.4467,0.031761,152.541,0.861497,0.0,152.541,0.861497,1021.5893706117566,177.06503911215015,286072730.2610642,286.0727302610642,16.306913986013985,88.60879544826432,34.23847134592593,251.83425891513826,357.4541010011378,0.0,357.4541010011378,0.2,1787.270505005689,20106.793181314002,100533.96590657001,804271.7272525601,4.468221909598357e-07
3,11.25,31.5086,0.0267802,154.777,0.852292,0.0,154.777,0.852292,1176.563281827619,181.60090673149574,294039097.5852953,294.03909758529534,15.368813986013986,96.57516277249547,32.51885340007681,261.52024418521853,348.40711559285063,0.0,348.40711559285063,0.2,1742.035577964253,44095.27556722016,220476.37783610076,1763811.0226888063,9.799050232552013e-07
4,15.0,31.4864,0.0238763,154.844,0.845815,0.0,154.844,0.845815,1318.7302890313827,183.07076606586546,294281000.6116569,294.2810006116569,15.346613986013985,96.81706579885704,30.898139760816136,263.38286085084076,348.1930199995621,0.0,348.1930199995621,0.2,1740.9650999978105,78343.42949990148,391717.14749950735,3133737.1799960593,1.7409828857734213e-06
5,18.75,31.0957,0.0252637,154.844,0.854338,0.0,154.844,0.854338,1230.845046450045,181.24442550840533,294281000.6116569,294.2810006116569,14.955913986013986,96.81706579885704,29.370416759027677,264.9105838526292,344.42513043659676,0.0,344.42513043659676,0.2,1722.1256521829837,121086.95991911605,605434.7995955802,4843478.396764642,2.6908488210843303e-06
6,22.5,30.8975,0.0408202,156.412,0.856042,0.0,156.412,0.856042,756.9169185844263,182.715334060712,299996578.30667925,299.9965783066792,14.757713986013986,102.53264349387936,27.930127845898994,272.06645046078023,342.51370041002974,0.0,342.51370041002974,0.2,1712.5685020501487,173397.56083257755,866987.8041628877,6935902.433303102,3.853318494880963e-06
7,26.25,30.9507,0.0453382,155.444,0.863883,0.0,155.444,0.863883,682.6627435584121,179.93640342500083,296455728.7641776,296.4557287641776,14.810913986013986,98.99179395137773,26.572051973526886,269.8836767906507,343.02675831827077,0.0,343.02675831827077,0.2,1715.1337915913537,236366.87565368344,1181834.3782684172,9454675.026147338,5.252650897511638e-06
8,30.0,30.791,0.0323125,155.761,0.83286,0.0,155.761,0.83286,952.9129593810445,187.0194270345556,297610870.3239272,297.6108703239272,14.651213986013985,100.14693551112734,25.29128328511626,272.31958703881094,341.48662019898336,0.0,341.48662019898336,0.2,1707.4331009949167,307337.95817908505,1536689.790895425,12293518.327163402,6.829802176824636e-06
9,33.75,30.6445,0.0355668,154.493,0.865929,0.0,154.493,0.865929,861.6040802096337,178.41301076647161,293015806.38701737,293.0158063870174,14.504713986013986,95.55187157421753,24.083212035431963,268.9325943515854,340.07378216219195,0.0,340.07378216219195,0.2,1700.3689108109597,387365.29249412176,1936826.4624706088,15494611.69976487,8.608205551886513e-06
