analog,analog_sterr,photon_counting,pc_sterr,overflow_info
27.0835,0.0840727,160.872,0.863055,0.0
42.7264,0.13092,165.419,0.866836,0.0
96.004,0.615136,89.4463,1.20539,0.0
262.539,1.31642,0.419463,0.0835214,0.0
463.776,0.820709,28.1711,0.786064,1.0
500.0,0.0,144.513,1.31228,1.0
500.0,0.0,141.594,1.37999,1.0
500.0,0.0,35.5705,0.814248,1.0
500.0,0.0,23.557,0.655798,1.0
499.989,0.0111337,46.4597,0.828684,1.0
499.989,0.0111273,90.6208,1.04831,1.0
499.989,0.0111337,144.581,1.07856,1.0
499.99,0.0102504,167.215,1.05244,1.0
500.0,0.0,142.265,1.06206,1.0
500.0,0.0,121.913,1.02425,1.0
500.0,0.0,112.601,1.00741,1.0
500.0,0.0,116.191,0.991602,1.0
499.176,0.0609491,117.064,0.995383,1.0
480.315,0.306528,115.302,0.988165,1.0
441.075,0.357229,126.477,1.00741,1.0
400.925,0.339576,147.299,0.973042,0.0
364.658,0.314014,170.017,0.972011,0.0
332.492,0.287908,188.238,0.935578,0.0
303.837,0.265485,196.93,0.943139,0.0
278.75,0.245155,201.762,0.933172,0.0
256.591,0.22612,202.248,0.948295,0.0
236.787,0.208078,205.923,0.918392,0.0
219.204,0.193452,205.822,0.919767,0.0
203.613,0.182054,201.795,0.929735,0.0
189.584,0.174177,201.661,0.940046,0.0
176.708,0.161037,197.752,0.900519,0.0
164.932,0.154162,197.97,0.917361,0.0
154.093,0.151299,193.893,0.912893,0.0
143.837,0.143179,192.752,0.90705,0.0
134.167,0.137706,191.174,0.899488,0.0
125.136,0.133605,189.463,0.890208,0.0
116.633,0.129419,185.923,0.89502,0.0
108.575,0.124646,185.671,0.898457,0.0
100.975,0.12249,182.181,0.887458,0.0
93.7501,0.120967,182.987,0.915986,0.0
86.8247,0.118773,176.93,0.905675,0.0
80.2323,0.117661,177.097,0.902238,0.0
73.9508,0.115012,174.547,0.889521,0.0
67.9436,0.112135,173.322,0.899144,0.0
62.1805,0.110611,171.275,0.868211,0.0
56.7431,0.107532,170.889,0.865461,0.0
51.7178,0.10266,170.621,0.875428,0.0
47.0339,0.0981008,166.275,0.877834,0.0
42.7121,0.0919527,164.95,0.870617,0.0
38.8691,0.0842279,164.379,0.867867,0.0
35.4549,0.0762707,161.846,0.831434,0.0
32.4659,0.0690377,156.946,0.864086,0.0
29.9686,0.0615107,155.386,0.858243,0.0
27.8938,0.0536228,154.312,0.841058,0.0
26.2093,0.0476802,152.282,0.841058,0.0
24.8907,0.0412879,148.557,0.82181,0.0
23.8048,0.035483,147.198,0.850338,0.0
22.9317,0.0316448,146.628,0.854806,0.0
22.2576,0.0280222,143.708,0.818716,0.0
21.7368,0.0258284,142.567,0.837964,0.0
21.2971,0.02425,141.141,0.810124,0.0
20.9131,0.0231232,139.698,0.843463,0.0
20.6176,0.0215527,138.003,0.804968,0.0
20.3771,0.0210754,138.507,0.811155,0.0
20.1658,0.0205361,137.081,0.838652,0.0
19.9864,0.0204008,136.443,0.84312,0.0
19.8084,0.0202053,134.312,0.81253,0.0
19.6645,0.0196664,135.201,0.829371,0.0
19.5476,0.0198329,133.607,0.826965,0.0
19.3881,0.0197334,133.154,0.818716,0.0
19.2582,0.0193173,131.644,0.797406,0.0
19.1774,0.0188023,133.523,0.814248,0.0
19.0662,0.0193615,132.701,0.8005,0.0
18.975,0.0189031,132.215,0.823872,0.0
18.8787,0.0189414,130.419,0.798094,0.0
18.7884,0.0186898,130.956,0.826965,0.0
18.7203,0.0185459,129.128,0.807718,0.0
18.6275,0.0186154,131.829,0.828684,0.0
18.5369,0.0188683,130.168,0.823185,0.0
18.4743,0.0187222,129.614,0.829715,0.0
18.4069,0.0183049,129.664,0.815967,0.0
18.3417,0.0186856,129.53,0.821466,0.0
18.293,0.018763,130.05,0.81253,0.0
18.2382,0.0186244,129.312,0.811155,0.0
18.183,0.0188423,130.923,0.807718,0.0
18.1436,0.018185,128.339,0.81253,0.0
18.1007,0.0184943,128.138,0.827997,0.0
18.0441,0.0186603,129.95,0.80703,0.0
18.0004,0.0184146,129.681,0.824903,0.0
17.9729,0.0183021,129.01,0.815967,0.0
17.9411,0.0182977,129.899,0.82181,0.0
